"barcode","SampleType","RawCount","logCPM"
"TCGA-06-0208","Primary Tumor",9801,7.43598842639281
"TCGA-02-2470","Primary Tumor",6000,7.00134006969526
"TCGA-06-0154","Primary Tumor",3879,6.44495935441765
"TCGA-06-0184","Primary Tumor",8210,7.69792262453583
"TCGA-06-0184","Primary Tumor",12945,7.3146534530753
"TCGA-06-0138","Primary Tumor",5110,7.13557719730232
"TCGA-06-0140","Primary Tumor",13162,7.54138491618678
"TCGA-12-0691","Primary Tumor",10304,7.32785295581083
"TCGA-28-2499","Primary Tumor",8327,7.79463293068082
"TCGA-15-1444","Primary Tumor",23383,8.71156301447775
"TCGA-15-1444","Primary Tumor",34655,9.49806008555083
"TCGA-27-2523","Primary Tumor",3158,6.18061178879793
"TCGA-06-0187","Primary Tumor",7395,7.68978865495043
"TCGA-06-1804","Primary Tumor",29483,9.0759050089711
"TCGA-14-1453","Primary Tumor",8234,7.53875894261873
"TCGA-14-2555","Primary Tumor",757,5.16726599359403
"TCGA-28-1747","Primary Tumor",13142,8.39581507878694
"TCGA-06-0750","Primary Tumor",5658,7.14463423799933
"TCGA-14-1455","Primary Tumor",10546,7.45562121333393
"TCGA-06-0171","Primary Tumor",7634,7.5436285949894
"TCGA-12-5301","Primary Tumor",4408,7.52208497009453
"TCGA-12-0822","Primary Tumor",6070,7.39148186956188
"TCGA-12-3652","Primary Tumor",4736,7.37469654662055
"TCGA-06-0675","Solid Tissue Normal",8230,7.82735420791727
"TCGA-06-0881","Primary Tumor",6253,6.80012291136462
"TCGA-06-AABW","Solid Tissue Normal",5421,7.3571259135141
"TCGA-26-5134","Primary Tumor",2005,7.29373773643798
"TCGA-06-0882","Primary Tumor",13849,7.72617937234353
"TCGA-32-4213","Primary Tumor",4720,8.24198716599461
"TCGA-12-0692","Primary Tumor",6107,6.56479358984515
"TCGA-06-0219","Primary Tumor",7813,7.78116400580182
"TCGA-06-0219","Primary Tumor",6365,7.49659885642234
"TCGA-06-0680","Solid Tissue Normal",9032,7.74373872428794
"TCGA-12-3653","Primary Tumor",2595,6.65213895299024
"TCGA-19-2624","Primary Tumor",8181,7.27486605724672
"TCGA-14-1451","Primary Tumor",17907,8.51069069804731
"TCGA-27-2526","Primary Tumor",7076,7.87808340413984
"TCGA-06-0125","Primary Tumor",14321,7.66209048195314
"TCGA-06-0211","Primary Tumor",7278,7.26900996264895
"TCGA-06-0211","Primary Tumor",7617,7.57012213035481
"TCGA-14-1454","Primary Tumor",8793,6.94120984756871
"TCGA-06-0156","Primary Tumor",7357,7.34200693074939
"TCGA-19-2619","Primary Tumor",5916,6.48723879704839
"TCGA-06-2557","Primary Tumor",7057,6.56915981433139
"TCGA-06-2557","Primary Tumor",7764,7.33817284198521
"TCGA-06-0138","Primary Tumor",3326,6.83626911418136
"TCGA-32-2616","Primary Tumor",32868,9.40207333988493
"TCGA-06-1804","Primary Tumor",15786,8.01241065605519
"TCGA-12-0619","Primary Tumor",13021,7.39422017000785
"TCGA-16-1045","Primary Tumor",6245,7.52472750100523
"TCGA-06-6391","Primary Tumor",3227,5.89231574989674
"TCGA-12-0615","Primary Tumor",5142,6.58740317849886
"TCGA-06-0211","Recurrent Tumor",5170,7.09241450517678
"TCGA-06-0139","Primary Tumor",2434,5.82367658440703
"TCGA-06-0744","Primary Tumor",6162,6.96850464971296
"TCGA-06-0156","Primary Tumor",10613,7.51487852928305
"TCGA-06-0156","Primary Tumor",8519,7.59754949372685
"TCGA-19-2619","Primary Tumor",6869,7.22791911071878
"TCGA-16-1460","Primary Tumor",4782,6.20438831952994
"TCGA-06-0168","Primary Tumor",3626,8.20392498941548
"TCGA-06-6700","Primary Tumor",8387,7.36723731652296
"TCGA-14-1823","Primary Tumor",6895,7.36810552303272
"TCGA-19-5947","Primary Tumor",3076,5.85796395945792
"TCGA-26-5132","Primary Tumor",26809,9.28892455775691
"TCGA-02-0055","Primary Tumor",8977,7.91751598824245
"TCGA-02-0055","Primary Tumor",7507,7.67779571275056
"TCGA-19-1385","Primary Tumor",9474,6.96882529078237
"TCGA-06-0216","Primary Tumor",14970,8.05899845791534
"TCGA-06-1084","Primary Tumor",5831,6.35250563961228
"TCGA-06-0152","Recurrent Tumor",7926,7.39972364434234
"TCGA-06-2563","Primary Tumor",5352,7.04214652931761
"TCGA-14-1402","Recurrent Tumor",6643,7.30399430586101
"TCGA-14-1402","Recurrent Tumor",6629,7.67427067348464
"TCGA-12-0618","Primary Tumor",16522,8.30872604660818
"TCGA-12-0670","Primary Tumor",12114,8.23983412097345
"TCGA-06-6698","Primary Tumor",2573,7.4392278365009
"TCGA-06-0646","Primary Tumor",7020,7.03693197520722
"TCGA-15-0742","Primary Tumor",4782,5.9219048004546
"TCGA-19-1386","Primary Tumor",5934,6.46635043153201
"TCGA-06-0152","Primary Tumor",2656,5.84309839165482
"TCGA-02-0038","Primary Tumor",15249,8.41895518957801
"TCGA-06-0169","Primary Tumor",2412,6.07511132643877
"TCGA-12-0827","Primary Tumor",3828,6.15510706518242
"TCGA-06-0238","Primary Tumor",8032,7.69949860068267
"TCGA-06-0192","Primary Tumor",5313,6.48473751261153
"TCGA-06-0174","Primary Tumor",10184,8.02579120600875
"TCGA-06-1801","Primary Tumor",10657,7.12022636283265
"TCGA-06-0745","Primary Tumor",7651,7.33741370481424
"TCGA-06-2569","Primary Tumor",3415,6.4209758502435
"TCGA-14-1037","Primary Tumor",13292,7.78736125426193
"TCGA-06-0649","Primary Tumor",7082,7.29143282049656
"TCGA-06-0195","Primary Tumor",7378,7.41059016012409
"TCGA-14-0790","Primary Tumor",16608,9.15823605104694
"TCGA-14-0789","Primary Tumor",7757,7.24360756848382
"TCGA-19-5958","Primary Tumor",11494,7.62917123965584
"TCGA-19-5956","Primary Tumor",7882,6.93217204768309
"TCGA-06-0645","Primary Tumor",8249,7.76663035483624
"TCGA-06-2564","Primary Tumor",9914,7.2574952834973
"TCGA-12-0829","Primary Tumor",10530,7.430070322107
"TCGA-06-2564","Primary Tumor",11164,7.79074487512099
"TCGA-06-1806","Primary Tumor",4146,6.07097674247931
"TCGA-19-4065","Primary Tumor",5687,6.78085244043622
"TCGA-12-0657","Primary Tumor",5302,6.66615057522527
"TCGA-02-2483","Primary Tumor",5815,7.05550874687042
