"barcode","SampleType","RawCount","logCPM"
"TCGA-AX-A2H5","Primary Tumor",2274,6.23402265662819
"TCGA-A5-A0GQ","Primary Tumor",12185,9.08753044614047
"TCGA-EY-A1GK","Primary Tumor",1953,6.12874563790682
"TCGA-FI-A2CX","Primary Tumor",851,5.2321519231774
"TCGA-AX-A3G3","Primary Tumor",9873,7.96612449133468
"TCGA-AX-A1CR","Primary Tumor",1572,6.43269908925365
"TCGA-EY-A1G7","Primary Tumor",12686,8.86742733935075
"TCGA-AP-A05D","Primary Tumor",6678,8.35913715237686
"TCGA-2E-A9G8","Primary Tumor",6396,7.28705583564298
"TCGA-AX-A2H8","Primary Tumor",7278,8.10823087484681
"TCGA-AP-A3K1","Primary Tumor",4270,6.88620294485378
"TCGA-B5-A11W","Primary Tumor",7050,8.27977239732038
"TCGA-A5-A2K5","Primary Tumor",2503,6.10983109249645
"TCGA-B5-A3F9","Primary Tumor",23667,9.17547468816979
"TCGA-D1-A1NZ","Primary Tumor",8371,8.15812090885106
"TCGA-AP-A1E1","Primary Tumor",16300,9.16112833178021
"TCGA-BG-A0RY","Primary Tumor",14864,9.52189000657905
"TCGA-A5-A0GU","Primary Tumor",23322,9.62320471191869
"TCGA-AP-A1E4","Primary Tumor",1836,6.2729462421633
"TCGA-DF-A2L0","Primary Tumor",2126,6.6920237954838
"TCGA-B5-A11Z","Primary Tumor",3862,7.14839718036066
"TCGA-H5-A2HR","Primary Tumor",796,6.07980191536364
"TCGA-AP-A1DH","Primary Tumor",546,4.74299646220877
"TCGA-AJ-A3NF","Primary Tumor",13306,7.8354442496096
"TCGA-B5-A11R","Primary Tumor",14821,8.39623344485392
"TCGA-AX-A062","Primary Tumor",1897,7.26560021895624
"TCGA-AP-A0LD","Primary Tumor",1508,5.98951456271338
"TCGA-B5-A11S","Primary Tumor",6420,7.96769303643152
"TCGA-D1-A0ZQ","Primary Tumor",5946,7.71336872133321
"TCGA-AX-A1CN","Primary Tumor",1340,5.65484213365309
"TCGA-FI-A3PV","Primary Tumor",8546,7.67439353076982
"TCGA-A5-A0R6","Primary Tumor",2061,6.64938853672157
"TCGA-D1-A165","Primary Tumor",7320,8.15093244130728
"TCGA-EY-A1GO","Primary Tumor",2484,6.15015831230183
