"barcode","SampleType","RawCount","logCPM"
"TCGA-HD-A634","Primary Tumor",8509,7.37771093875952
"TCGA-CN-A63T","Primary Tumor",22737,8.7447292732366
"TCGA-BA-4074","Primary Tumor",21291,8.28165102835568
"TCGA-CR-7376","Primary Tumor",22433,8.47295600456135
"TCGA-CR-5248","Primary Tumor",15805,8.20030897027411
"TCGA-CR-6493","Primary Tumor",54905,10.0741800753433
"TCGA-KU-A6H7","Metastatic",21639,8.75227263338795
"TCGA-BB-4227","Primary Tumor",24456,8.96552406300563
"TCGA-CV-7568","Primary Tumor",27198,8.3658159956484
"TCGA-DQ-7588","Primary Tumor",35709,9.62895762750589
"TCGA-CQ-7068","Primary Tumor",34932,9.01207140784143
"TCGA-CN-6992","Primary Tumor",34256,8.53143119095899
"TCGA-BA-5559","Primary Tumor",27310,8.09375565206184
"TCGA-HD-8635","Solid Tissue Normal",22646,9.28353977489741
"TCGA-CQ-5323","Primary Tumor",18098,8.78478772323443
"TCGA-CN-4727","Primary Tumor",19245,8.75156306209094
"TCGA-CN-A63W","Primary Tumor",40117,9.35130581138551
"TCGA-CN-6022","Primary Tumor",58586,9.76646344388092
"TCGA-CV-7255","Primary Tumor",150463,11.0465491443594
"TCGA-BB-7862","Primary Tumor",31014,8.89312784443954
"TCGA-CV-7424","Solid Tissue Normal",39071,9.37563717715574
"TCGA-CN-4726","Primary Tumor",29685,9.75108946858751
"TCGA-QK-AA3K","Primary Tumor",8393,7.69716858822705
"TCGA-HD-A6I0","Primary Tumor",25346,9.8340640335375
"TCGA-HD-A6I0","Solid Tissue Normal",14380,8.65877760640334
"TCGA-F7-A623","Primary Tumor",16246,8.1005833681627
"TCGA-CV-A461","Primary Tumor",26024,8.75262983101776
"TCGA-CV-6955","Primary Tumor",22939,9.31842549433694
"TCGA-BA-A6D8","Primary Tumor",16309,8.61401903044297
"TCGA-CN-6011","Primary Tumor",14475,8.51804195982405
"TCGA-T2-A6WZ","Primary Tumor",10742,8.84836190119976
"TCGA-CV-A45O","Primary Tumor",28453,9.84638696038146
"TCGA-CV-6936","Solid Tissue Normal",64519,10.3028994592285
"TCGA-TN-A7HJ","Primary Tumor",24652,9.1291800840067
"TCGA-CV-6936","Primary Tumor",43909,9.12071962221732
"TCGA-CN-4733","Primary Tumor",32148,9.47589781299569
"TCGA-MZ-A5BI","Primary Tumor",19374,8.51787144699082
"TCGA-CV-A45U","Primary Tumor",11480,7.49251675533769
"TCGA-BA-6868","Primary Tumor",63756,9.5880217479537
"TCGA-UF-A71B","Primary Tumor",17113,8.56524726302072
"TCGA-BA-7269","Primary Tumor",18249,8.53558187070889
"TCGA-CQ-5327","Primary Tumor",39481,9.70802017918061
"TCGA-CV-7099","Primary Tumor",53217,10.0591961578909
