"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-IB-7646","Primary Tumor",46512,10.1832205772716,238.5,242.333333333333,3384
"TCGA-IB-7647","Primary Tumor",51060,9.29783695610793,787,1814.33333333333,16254
"TCGA-IB-7649","Primary Tumor",24492,9.54548794844803,406.5,623.666666666667,3694
"TCGA-IB-7651","Primary Tumor",111792,10.5392000714978,1345.5,1036.66666666667,9419
"TCGA-IB-7652","Primary Tumor",82926,10.0931663396914,190,361,7791
"TCGA-IB-7654","Primary Tumor",83989,10.3667498098155,197.5,274,2052
"TCGA-IB-7885","Primary Tumor",61363,9.93596136316497,500.5,808.333333333333,4272
"TCGA-IB-7886","Primary Tumor",42890,9.53788532774488,421.5,554.666666666667,4070
"TCGA-IB-7887","Primary Tumor",27360,8.79878052375407,655.5,522,2146
"TCGA-IB-7888","Primary Tumor",19471,8.87393774754439,432,868,7843
"TCGA-IB-7889","Primary Tumor",41209,9.58198002622737,685.5,1038.66666666667,4013
"TCGA-IB-7890","Primary Tumor",47405,10.1840775682791,62,88,2768
"TCGA-IB-7891","Primary Tumor",33762,9.33890148519679,684.5,804.666666666667,7248
"TCGA-IB-7893","Primary Tumor",44087,9.71888148942925,160.5,153.666666666667,3434
"TCGA-IB-7897","Primary Tumor",15872,7.7871411428238,1493,1572,14100
"TCGA-IB-8126","Primary Tumor",12615,8.29949841229268,893.5,889,6645
"TCGA-IB-8127","Primary Tumor",49727,9.10525197286486,1110,912.333333333333,8306
"TCGA-IB-A5SO","Primary Tumor",76081,10.2957152775083,632,699.333333333333,5177
"TCGA-IB-A5SP","Primary Tumor",32723,9.64103031806058,76,120,752
"TCGA-IB-A5SQ","Primary Tumor",25522,9.06906290971141,289.5,384.666666666667,2876
"TCGA-IB-A5SS","Primary Tumor",67739,10.3610614706731,232.5,204.333333333333,2143
"TCGA-IB-A5ST","Primary Tumor",30164,9.13062394505063,543.5,1529,9265
"TCGA-IB-A6UF","Primary Tumor",20479,8.69690448058782,75.5,80.3333333333333,663
"TCGA-IB-A6UG","Primary Tumor",20892,8.83227657291587,218.5,357.666666666667,1967
"TCGA-IB-A7LX","Primary Tumor",29363,9.12645456670528,206.5,202.666666666667,1015
"TCGA-IB-A7M4","Primary Tumor",55726,10.3534599974426,487.5,643.666666666667,2148
"TCGA-IB-AAUM","Primary Tumor",11324,8.22611589934231,299.5,357.333333333333,1773
"TCGA-IB-AAUN","Primary Tumor",28264,9.40796341290681,218.5,204,857
"TCGA-IB-AAUO","Primary Tumor",35395,9.45182558425199,196,302.333333333333,1173
"TCGA-IB-AAUP","Primary Tumor",20173,8.45794692548395,835,2784,18552
"TCGA-IB-AAUQ","Primary Tumor",23382,9.21269252058437,109.5,143,687
"TCGA-IB-AAUR","Primary Tumor",23685,8.70691961265775,1782.5,2760.66666666667,17208
"TCGA-IB-AAUS","Primary Tumor",11577,7.89732476764129,854,798,6334
"TCGA-IB-AAUT","Primary Tumor",15856,8.60602409713236,840.5,970.333333333333,4120
"TCGA-IB-AAUU","Primary Tumor",55691,10.0582842281672,138.5,265,2462
"TCGA-IB-AAUV","Primary Tumor",8004,7.06526816123994,1331,1262.66666666667,6929
"TCGA-IB-AAUW","Primary Tumor",29093,8.83152110562244,834,551,4276
"TCGA-L1-A7W4","Primary Tumor",63224,10.2256474105262,83,59,798
"TCGA-LB-A7SX","Primary Tumor",20744,8.50710688810252,273,255,881
"TCGA-LB-A8F3","Primary Tumor",27953,9.43146056138621,45.5,75.3333333333333,245
"TCGA-LB-A9Q5","Primary Tumor",13139,9.02791402555953,145.5,152.333333333333,1513
"TCGA-M8-A5N4","Primary Tumor",37583,9.91936350873296,117,116.333333333333,1629
"TCGA-OE-A75W","Primary Tumor",59372,10.3929333943991,430,703.333333333333,502
"TCGA-PZ-A5RE","Primary Tumor",47856,9.90134398634404,112,320.333333333333,1991
"TCGA-Q3-A5QY","Primary Tumor",32157,9.39981005406106,1166.5,5492,18888
"TCGA-Q3-AA2A","Primary Tumor",26813,9.6906197194937,44,108.333333333333,457
"TCGA-RB-A7B8","Primary Tumor",21623,9.01935687398592,273,429.666666666667,1616
"TCGA-RB-AA9M","Primary Tumor",49890,9.81485386971059,280.5,336.666666666667,1093
"TCGA-RL-AAAS","Primary Tumor",16709,8.58468788674361,1096,1210.66666666667,3767
"TCGA-S4-A8RM","Primary Tumor",29988,9.01810565151315,482.5,494,2159
"TCGA-S4-A8RO","Primary Tumor",73088,10.7117428044502,124.5,129.333333333333,1214
"TCGA-S4-A8RP","Primary Tumor",18082,8.52577687223771,326.5,245,2027
"TCGA-US-A774","Primary Tumor",23991,8.80059570621856,442,445.666666666667,3313
"TCGA-US-A776","Primary Tumor",17801,8.5179812298409,46,61,155
"TCGA-US-A779","Primary Tumor",31315,9.45984842275624,48,76,165
"TCGA-US-A77E","Primary Tumor",42807,9.65317307713969,94,119.666666666667,766
"TCGA-US-A77G","Primary Tumor",40930,9.69926568659243,69.5,143.333333333333,487
"TCGA-US-A77J","Primary Tumor",20648,9.00500692923026,613.5,1838.66666666667,5955
"TCGA-XD-AAUG","Primary Tumor",8870,7.94185735520482,227,255.666666666667,1608
