"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-FL-A1YG","Solid Tissue Normal",11678,8.1222674709487,52,58.6666666666667,263
"TCGA-FL-A1YH","Solid Tissue Normal",2495,6.09703086967373,306.5,196.666666666667,848
"TCGA-FL-A1YI","Solid Tissue Normal",9139,7.6567384143502,311,218.666666666667,870
"TCGA-FL-A1YL","Solid Tissue Normal",10607,7.72742466722398,308,239.666666666667,772
"TCGA-FL-A1YM","Solid Tissue Normal",4565,7.77312032192703,92,78.6666666666667,204
"TCGA-FL-A1YN","Solid Tissue Normal",18512,8.78418576489831,187.5,152.666666666667,669
"TCGA-FL-A1YQ","Solid Tissue Normal",8531,7.80988337019747,248,211.666666666667,647
"TCGA-FL-A1YT","Solid Tissue Normal",6864,7.28591139910372,281,216.333333333333,719
"TCGA-FL-A1YU","Solid Tissue Normal",20049,8.3232124112343,227,251,722
"TCGA-FL-A1YV","Solid Tissue Normal",9193,7.80949329255414,189.5,151.333333333333,518
"TCGA-FL-A3WE","Solid Tissue Normal",9429,7.54371789395902,171,184.333333333333,749
"TCGA-H5-A2HR","Primary Tumor",796,6.07980191536364,40.5,44.6666666666667,41
"TCGA-JU-AAVI","Primary Tumor",1258,5.4957463582592,853.5,707.666666666667,678
"TCGA-K6-A3WQ","Primary Tumor",2955,6.07022373356978,111,44,204
"TCGA-KJ-A3U4","Primary Tumor",3789,5.86380828029263,774.5,641.666666666667,2578
"TCGA-KP-A3VZ","Primary Tumor",21409,8.64667969012624,95.5,67.3333333333333,205
"TCGA-KP-A3W0","Primary Tumor",40087,9.7116537189435,175.5,266,1893
"TCGA-KP-A3W1","Primary Tumor",6659,7.43762521747083,1439,1336.66666666667,2492
"TCGA-KP-A3W3","Primary Tumor",8744,7.66358319010091,99,257,1017
"TCGA-KP-A3W4","Primary Tumor",10078,7.39031732927263,226,269,1494
"TCGA-PG-A5BC","Primary Tumor",9270,7.57020781341887,150,142.333333333333,534
"TCGA-PG-A6IB","Primary Tumor",3185,6.23971349386474,2117.5,1714.66666666667,1889
"TCGA-PG-A7D5","Primary Tumor",11161,7.55026275494123,292,188,414
"TCGA-PG-A914","Primary Tumor",18402,8.30918156966993,179.5,192,1011
"TCGA-PG-A915","Primary Tumor",12760,7.96508968982088,161.5,74.6666666666667,276
"TCGA-PG-A916","Primary Tumor",40819,9.69107612232994,113,221,668
"TCGA-PG-A917","Primary Tumor",17348,8.79379680686395,1047.5,826.666666666667,1754
"TCGA-QF-A5YS","Primary Tumor",45748,9.49682956668026,389,482.666666666667,700
"TCGA-QF-A5YT","Primary Tumor",5178,7.04898832101633,827,58.6666666666667,141
"TCGA-QS-A5YQ","Primary Tumor",27029,9.44097577747283,526.5,670.666666666667,752
"TCGA-QS-A5YR","Primary Tumor",10195,7.9939885473703,263.5,424.333333333333,717
"TCGA-QS-A744","Primary Tumor",16573,8.00702336481753,24,24.6666666666667,194
"TCGA-QS-A8F1","Primary Tumor",3118,7.56465802518508,14.5,33.6666666666667,21
"TCGA-SJ-A6ZI","Primary Tumor",12573,7.66342579593115,1724,1431,5341
"TCGA-SJ-A6ZJ","Primary Tumor",13409,8.1636823058451,72.5,122.333333333333,222
"TCGA-SL-A6J9","Primary Tumor",2985,5.81260673106551,1073,1562,1999
"TCGA-SL-A6JA","Primary Tumor",3695,6.30981279586908,45.5,71.6666666666667,91
